"date","lon","lat"
2014-03-04 11:30:33,-66.1765899658203,41.8491287231445
2014-03-04 12:32:45,-66.2001113891602,41.8257102966309
2014-03-04 13:32:45,-66.2338409423828,41.8257904052734
2014-03-04 14:33:57,-66.2672424316406,41.8297805786133
2014-03-04 15:40:57,-66.3031616210938,41.8313903808594
2014-03-04 17:43:59,-66.3415298461914,41.8512916564941
2014-03-04 18:45:39,-66.3243026733398,41.8630599975586
2014-03-04 20:49:55,-66.2717437744141,41.8678398132324
2014-03-04 21:50:00,-66.2438507080078,41.8664398193359
2014-03-04 22:50:00,-66.2345962524414,41.8460998535156
2014-03-04 23:53:23,-66.2253036499023,41.8344306945801
2014-03-05 03:57:05,-66.3391723632813,41.8545303344727
2014-03-05 05:01:26,-66.3557510375977,41.8551902770996
2014-03-05 06:01:53,-66.3497772216797,41.8518905639648
2014-03-05 09:07:25,-66.2400665283203,41.8230094909668
2014-03-05 11:12:42,-66.203498840332,41.7617301940918
2014-03-05 12:13:47,-66.2369689941406,41.7272605895996
2014-03-05 13:17:30,-66.286979675293,41.705940246582
2014-03-05 14:17:43,-66.3441619873047,41.7067184448242
2014-03-05 15:21:41,-66.3677368164063,41.7303695678711
2014-03-05 16:22:12,-66.3848114013672,41.7467918395996
2014-03-05 17:22:13,-66.3727416992188,41.7688217163086
2014-03-05 18:24:16,-66.390869140625,41.7830009460449
2014-03-05 19:26:34,-66.3895797729492,41.7871513366699
2014-03-05 20:29:04,-66.3851699829102,41.7853088378906
2014-03-05 21:32:44,-66.3615493774414,41.7672080993652
2014-03-05 22:34:39,-66.3691711425781,41.741870880127
2014-03-05 23:37:49,-66.3809509277344,41.7058982849121
2014-03-06 03:40:38,-66.4213485717773,41.6666488647461
2014-03-06 04:41:09,-66.456298828125,41.6782417297363
2014-03-06 05:46:30,-66.4421234130859,41.6965789794922
2014-03-06 06:52:05,-66.4316101074219,41.7263488769531
2014-03-06 07:52:08,-66.3975372314453,41.7435188293457
2014-03-06 10:00:22,-66.3308563232422,41.7361793518066
2014-03-06 11:03:29,-66.3452529907227,41.7313690185547
2014-03-06 15:06:37,-66.4409637451172,41.7308883666992
2014-03-06 16:08:42,-66.443962097168,41.751148223877
2014-03-06 17:08:55,-66.4352416992188,41.7739906311035
