"Date","Depth","Light","ETemp","DateTime","HST","days","minutes","five","ten","second","depthc"
39892.3125,4.5,59,23.05,2009-03-20 07:30:00,2009-03-19 21:30:00,19,1290,0,0,0,0.5
39892.319444,5,63.75,23.05,2009-03-20 07:40:00,2009-03-19 21:40:00,19,1300,0,0,0,52.5
39892.326389,57.5,32.25,22.55,2009-03-20 07:50:00,2009-03-19 21:50:00,19,1310,0,0,0,22.5
39892.333333,80,31.25,22.4,2009-03-20 08:00:00,2009-03-19 22:00:00,19,1320,0,0,0,20
39892.340278,60,31.75,22.55,2009-03-20 08:10:00,2009-03-19 22:10:00,19,1330,0,0,0,2
39892.347222,58,32.5,22.4,2009-03-20 08:20:00,2009-03-19 22:20:00,19,1340,0,0,0,2
39892.354167,60,33.25,22.45,2009-03-20 08:30:00,2009-03-19 22:30:00,19,1350,0,0,0,17
39892.361111,43,37,22.9,2009-03-20 08:40:00,2009-03-19 22:40:00,19,1360,0,0,0,4
39892.368056,39,38.75,22.95,2009-03-20 08:50:00,2009-03-19 22:50:00,19,1370,0,0,0,4.5
39892.375,43.5,38,22.85,2009-03-20 09:00:00,2009-03-19 23:00:00,19,1380,0,0,0,3.5
39892.381944,47,36.5,22.7,2009-03-20 09:10:00,2009-03-19 23:10:00,19,1390,0,0,0,14
39892.388889,33,38,22.9,2009-03-20 09:20:00,2009-03-19 23:20:00,19,1400,0,0,0,19
39892.395833,52,32.75,22.65,2009-03-20 09:30:00,2009-03-19 23:30:00,19,1410,0,0,0,0.5
39892.402778,51.5,31.5,22.65,2009-03-20 09:40:00,2009-03-19 23:40:00,19,1420,0,0,0,4
39892.409722,55.5,32.5,22.45,2009-03-20 09:50:00,2009-03-19 23:50:00,19,1430,0,0,0,23.5
39892.416667,79,31.75,22.35,2009-03-20 10:00:00,2009-03-20 00:00:00,20,0,0,0,0,14
39892.423611,65,31.25,22.45,2009-03-20 10:10:00,2009-03-20 00:10:00,20,10,0,0,0,30
39892.430556,95,28.5,22.25,2009-03-20 10:20:00,2009-03-20 00:20:00,20,20,0,0,0,24.5
39892.4375,70.5,30.25,22.55,2009-03-20 10:30:00,2009-03-20 00:30:00,20,30,0,0,0,2
39892.444444,68.5,31,22.45,2009-03-20 10:40:00,2009-03-20 00:40:00,20,40,0,0,0,26.5
39892.451389,42,31.75,22.65,2009-03-20 10:50:00,2009-03-20 00:50:00,20,50,0,0,0,28.5
39892.458333,13.5,49.75,22.95,2009-03-20 11:00:00,2009-03-20 01:00:00,20,60,0,0,0,24.5
39892.465278,38,34,22.6,2009-03-20 11:10:00,2009-03-20 01:10:00,20,70,0,0,0,26
39892.472222,64,29.5,22.55,2009-03-20 11:20:00,2009-03-20 01:20:00,20,80,0,0,0,32
39892.479167,32,37.5,22.9,2009-03-20 11:30:00,2009-03-20 01:30:00,20,90,0,0,0,24.5
39892.486111,7.5,48.5,23.05,2009-03-20 11:40:00,2009-03-20 01:40:00,20,100,0,0,0,41
39892.493056,48.5,32,22.6,2009-03-20 11:50:00,2009-03-20 01:50:00,20,110,0,0,0,43.5
39892.5,5,50.75,23,2009-03-20 12:00:00,2009-03-20 02:00:00,20,120,0,0,0,39.5
39892.506944,44.5,34.25,22.65,2009-03-20 12:10:00,2009-03-20 02:10:00,20,130,0,0,0,8
39892.513889,52.5,31.75,22.55,2009-03-20 12:20:00,2009-03-20 02:20:00,20,140,0,0,0,1.5
39892.520833,54,31.75,22.55,2009-03-20 12:30:00,2009-03-20 02:30:00,20,150,0,0,0,2.5
39892.527778,51.5,32.5,22.55,2009-03-20 12:40:00,2009-03-20 02:40:00,20,160,0,0,0,12.5
39892.534722,64,32,22.55,2009-03-20 12:50:00,2009-03-20 02:50:00,20,170,0,0,0,44
39892.541667,20,43.5,23,2009-03-20 13:00:00,2009-03-20 03:00:00,20,180,0,0,0,67.5
39892.548611,87.5,32.5,21.8,2009-03-20 13:10:00,2009-03-20 03:10:00,20,190,0,0,0,30.5
39892.555556,57,34.5,22.55,2009-03-20 13:20:00,2009-03-20 03:20:00,20,200,0,0,0,26
39892.5625,31,42.75,22.85,2009-03-20 13:30:00,2009-03-20 03:30:00,20,210,0,0,0,46.5
39892.569444,77.5,32,22.35,2009-03-20 13:40:00,2009-03-20 03:40:00,20,220,0,0,0,61
39892.576389,16.5,47.75,23,2009-03-20 13:50:00,2009-03-20 03:50:00,20,230,0,0,0,22.5
39892.583333,39,40.75,22.95,2009-03-20 14:00:00,2009-03-20 04:00:00,20,240,0,0,0,4.5
39892.590278,43.5,41,22.8,2009-03-20 14:10:00,2009-03-20 04:10:00,20,250,0,0,0,0.5
39892.597222,43,39.25,22.9,2009-03-20 14:20:00,2009-03-20 04:20:00,20,260,0,0,0,38
39892.604167,5,67.25,22.9,2009-03-20 14:30:00,2009-03-20 04:30:00,20,270,0,0,0,83
39892.611111,88,32.5,22.2,2009-03-20 14:40:00,2009-03-20 04:40:00,20,280,0,0,0,68.5
39892.618056,19.5,51.75,22.9,2009-03-20 14:50:00,2009-03-20 04:50:00,20,290,0,0,0,6
39892.625,25.5,49.5,22.85,2009-03-20 15:00:00,2009-03-20 05:00:00,20,300,0,0,0,20.5
39892.631944,46,42.75,22.55,2009-03-20 15:10:00,2009-03-20 05:10:00,20,310,0,0,0,0
39892.638889,46,38,22.55,2009-03-20 15:20:00,2009-03-20 05:20:00,20,320,0,0,0,41
39892.645833,5,66.25,23,2009-03-20 15:30:00,2009-03-20 05:30:00,20,330,0,0,0,29.5
39892.652778,34.5,51.75,22.75,2009-03-20 15:40:00,2009-03-20 05:40:00,20,340,0,0,0,5.5
39892.659722,29,66.25,22.85,2009-03-20 15:50:00,2009-03-20 05:50:00,20,350,0,0,0,10.5
39892.666667,18.5,84.25,22.95,2009-03-20 16:00:00,2009-03-20 06:00:00,20,360,0,0,0,13.5
39892.673611,5,116.75,22.95,2009-03-20 16:10:00,2009-03-20 06:10:00,20,370,0,0,0,1.5
39892.680556,6.5,136.5,22.9,2009-03-20 16:20:00,2009-03-20 06:20:00,20,380,0,0,0,1.5
39892.6875,5,165.25,23,2009-03-20 16:30:00,2009-03-20 06:30:00,20,390,0,0,0,8
39892.694444,13,166.25,23,2009-03-20 16:40:00,2009-03-20 06:40:00,20,400,0,0,0,8
39892.701389,5,178.25,23,2009-03-20 16:50:00,2009-03-20 06:50:00,20,410,0,0,0,0
39892.708333,5,188.75,23,2009-03-20 17:00:00,2009-03-20 07:00:00,20,420,0,0,0,0
39892.715278,5,190,23,2009-03-20 17:10:00,2009-03-20 07:10:00,20,430,0,0,0,3
39892.722222,8,187.75,23,2009-03-20 17:20:00,2009-03-20 07:20:00,20,440,0,0,0,2.5
39892.729167,5.5,189.5,23,2009-03-20 17:30:00,2009-03-20 07:30:00,20,450,0,0,0,3.5
39892.736111,9,192,23,2009-03-20 17:40:00,2009-03-20 07:40:00,20,460,0,0,0,4
39892.743056,5,206.75,22.95,2009-03-20 17:50:00,2009-03-20 07:50:00,20,470,0,0,0,12
39892.75,17,191.75,23,2009-03-20 18:00:00,2009-03-20 08:00:00,20,480,0,0,0,2
39892.756944,19,194,22.95,2009-03-20 18:10:00,2009-03-20 08:10:00,20,490,0,0,0,0.5
39892.763889,19.5,192.25,22.95,2009-03-20 18:20:00,2009-03-20 08:20:00,20,500,0,0,0,0
39892.770833,19.5,193.75,22.95,2009-03-20 18:30:00,2009-03-20 08:30:00,20,510,0,0,0,0.5
39892.777778,20,197.5,22.95,2009-03-20 18:40:00,2009-03-20 08:40:00,20,520,0,0,0,0.5
39892.784722,20.5,202.25,22.95,2009-03-20 18:50:00,2009-03-20 08:50:00,20,530,0,0,0,10.5
39892.791667,10,199,22.95,2009-03-20 19:00:00,2009-03-20 09:00:00,20,540,0,0,0,9
39892.798611,19,198,22.95,2009-03-20 19:10:00,2009-03-20 09:10:00,20,550,0,0,0,0
39892.805556,19,195.5,22.95,2009-03-20 19:20:00,2009-03-20 09:20:00,20,560,0,0,0,0.5
39892.8125,18.5,201,22.95,2009-03-20 19:30:00,2009-03-20 09:30:00,20,570,0,0,0,1
39892.819444,19.5,197.5,22.95,2009-03-20 19:40:00,2009-03-20 09:40:00,20,580,0,0,0,0
39892.826389,19.5,208.5,22.95,2009-03-20 19:50:00,2009-03-20 09:50:00,20,590,0,0,0,0.5
39892.833333,20,196,22.95,2009-03-20 20:00:00,2009-03-20 10:00:00,20,600,0,0,0,0.5
39892.840278,19.5,207,22.95,2009-03-20 20:10:00,2009-03-20 10:10:00,20,610,0,0,0,0
39892.847222,19.5,195.75,23,2009-03-20 20:20:00,2009-03-20 10:20:00,20,620,0,0,0,0
39892.854167,19.5,203,23,2009-03-20 20:30:00,2009-03-20 10:30:00,20,630,0,0,0,0
39892.861111,19.5,198.5,23,2009-03-20 20:40:00,2009-03-20 10:40:00,20,640,0,0,0,0
39892.868056,19.5,194.75,23,2009-03-20 20:50:00,2009-03-20 10:50:00,20,650,0,0,0,0
39892.875,19.5,201.5,23,2009-03-20 21:00:00,2009-03-20 11:00:00,20,660,0,0,0,8.5
39892.881944,11,205.75,23,2009-03-20 21:10:00,2009-03-20 11:10:00,20,670,0,0,0,12
39892.888889,23,197,23,2009-03-20 21:20:00,2009-03-20 11:20:00,20,680,0,0,0,14
39892.895833,9,201.25,23.15,2009-03-20 21:30:00,2009-03-20 11:30:00,20,690,0,0,0,14
39892.902778,23,193,22.95,2009-03-20 21:40:00,2009-03-20 11:40:00,20,700,0,0,0,2
39892.909722,21,203.5,23,2009-03-20 21:50:00,2009-03-20 11:50:00,20,710,0,0,0,5.5
39892.916667,26.5,193.75,22.95,2009-03-20 22:00:00,2009-03-20 12:00:00,20,720,0,0,0,3
39892.923611,23.5,199,23,2009-03-20 22:10:00,2009-03-20 12:10:00,20,730,0,0,0,3
39892.930556,20.5,204.5,23.05,2009-03-20 22:20:00,2009-03-20 12:20:00,20,740,0,0,0,1
39892.9375,19.5,203.75,23.05,2009-03-20 22:30:00,2009-03-20 12:30:00,20,750,0,0,0,0.5
39892.944444,20,204.75,23.1,2009-03-20 22:40:00,2009-03-20 12:40:00,20,760,0,0,0,0.5
39892.951389,19.5,205.75,23.15,2009-03-20 22:50:00,2009-03-20 12:50:00,20,770,0,0,0,0
39892.958333,19.5,201,23.15,2009-03-20 23:00:00,2009-03-20 13:00:00,20,780,0,0,0,0
39892.965278,19.5,202.75,23.15,2009-03-20 23:10:00,2009-03-20 13:10:00,20,790,0,0,0,0.5
39892.972222,19,206.25,23.2,2009-03-20 23:20:00,2009-03-20 13:20:00,20,800,0,0,0,0.5
39892.979167,19.5,198.75,23.2,2009-03-20 23:30:00,2009-03-20 13:30:00,20,810,0,0,0,0
39892.986111,19.5,196.25,23.2,2009-03-20 23:40:00,2009-03-20 13:40:00,20,820,0,0,0,0
39892.993056,19.5,204.75,23.2,2009-03-20 23:50:00,2009-03-20 13:50:00,20,830,0,0,0,8
39893,11.5,203.5,23.4,2009-03-21 00:00:00,2009-03-20 14:00:00,20,840,0,0,0,0.5
39893.006944,11,209.75,23.25,2009-03-21 00:10:00,2009-03-20 14:10:00,20,850,0,0,0,12.5
39893.013889,23.5,196.75,22.95,2009-03-21 00:20:00,2009-03-20 14:20:00,20,860,0,0,0,1.5
39893.020833,22,196,22.95,2009-03-21 00:30:00,2009-03-20 14:30:00,20,870,0,0,0,1
39893.027778,23,198.75,22.95,2009-03-21 00:40:00,2009-03-20 14:40:00,20,880,0,0,0,2.5
39893.034722,20.5,205.25,22.95,2009-03-21 00:50:00,2009-03-20 14:50:00,20,890,0,0,0,0.5
39893.041667,21,198.5,23,2009-03-21 01:00:00,2009-03-20 15:00:00,20,900,0,0,0,1.5
39893.048611,19.5,206.75,22.95,2009-03-21 01:10:00,2009-03-20 15:10:00,20,910,0,0,0,0
39893.055556,19.5,193.5,23,2009-03-21 01:20:00,2009-03-20 15:20:00,20,920,0,0,0,1
39893.0625,20.5,197.75,23,2009-03-21 01:30:00,2009-03-20 15:30:00,20,930,0,0,0,9
39893.069444,11.5,206.25,23.3,2009-03-21 01:40:00,2009-03-20 15:40:00,20,940,0,0,0,0.5
39893.076389,11,212.75,23.35,2009-03-21 01:50:00,2009-03-20 15:50:00,20,950,0,0,0,0.5
39893.083333,10.5,198.5,23.3,2009-03-21 02:00:00,2009-03-20 16:00:00,20,960,0,0,0,16
39893.090278,26.5,198.25,22.95,2009-03-21 02:10:00,2009-03-20 16:10:00,20,970,0,0,0,8
39893.097222,18.5,188.75,23,2009-03-21 02:20:00,2009-03-20 16:20:00,20,980,0,0,0,0
39893.104167,18.5,200.25,23,2009-03-21 02:30:00,2009-03-20 16:30:00,20,990,0,0,0,0.5
39893.111111,18,190,23.05,2009-03-21 02:40:00,2009-03-20 16:40:00,20,1000,0,0,0,1
39893.118056,17,196.5,23.05,2009-03-21 02:50:00,2009-03-20 16:50:00,20,1010,0,0,0,1
39893.125,18,189.75,23.05,2009-03-21 03:00:00,2009-03-20 17:00:00,20,1020,0,0,0,4.5
39893.131944,13.5,202.25,23.3,2009-03-21 03:10:00,2009-03-20 17:10:00,20,1030,0,0,0,1
39893.138889,14.5,192.75,23.4,2009-03-21 03:20:00,2009-03-20 17:20:00,20,1040,0,0,0,6
39893.145833,8.5,195,23.65,2009-03-21 03:30:00,2009-03-20 17:30:00,20,1050,0,0,0,5.5
39893.152778,14,181.75,23.25,2009-03-21 03:40:00,2009-03-20 17:40:00,20,1060,0,0,0,9.5
39893.159722,4.5,204.25,23.8,2009-03-21 03:50:00,2009-03-20 17:50:00,20,1070,0,0,0,3.5
39893.166667,8,184.25,23.45,2009-03-21 04:00:00,2009-03-20 18:00:00,20,1080,0,0,0,21
39893.173611,29,170.25,23,2009-03-21 04:10:00,2009-03-20 18:10:00,20,1090,0,0,0,10
39893.180556,19,172.25,23.3,2009-03-21 04:20:00,2009-03-20 18:20:00,20,1100,0,0,0,14
39893.1875,5,175,23.25,2009-03-21 04:30:00,2009-03-20 18:30:00,20,1110,0,0,0,0.5
39893.194444,4.5,171.5,23.25,2009-03-21 04:40:00,2009-03-20 18:40:00,20,1120,0,0,0,0
39893.201389,4.5,155.5,23.25,2009-03-21 04:50:00,2009-03-20 18:50:00,20,1130,0,0,0,0
39893.208333,4.5,138.5,23.25,2009-03-21 05:00:00,2009-03-20 19:00:00,20,1140,0,0,0,17
39893.215278,21.5,101.75,23,2009-03-21 05:10:00,2009-03-20 19:10:00,20,1150,0,0,0,2.5
39893.222222,19,82.75,23.05,2009-03-21 05:20:00,2009-03-20 19:20:00,20,1160,0,0,0,24.5
39893.229167,43.5,50.75,22.6,2009-03-21 05:30:00,2009-03-20 19:30:00,20,1170,0,0,0,38.5
39893.236111,5,64.25,23.25,2009-03-21 05:40:00,2009-03-20 19:40:00,20,1180,0,0,0,11
39893.243056,16,53,23.25,2009-03-21 05:50:00,2009-03-20 19:50:00,20,1190,0,0,0,21.5
39893.25,37.5,41,22.75,2009-03-21 06:00:00,2009-03-20 20:00:00,20,1200,0,0,0,8.5
39893.256944,46,36.25,22.65,2009-03-21 06:10:00,2009-03-20 20:10:00,20,1210,0,0,0,3
39893.263889,49,36,22.6,2009-03-21 06:20:00,2009-03-20 20:20:00,20,1220,0,0,0,48
39893.270833,97,29,22.15,2009-03-21 06:30:00,2009-03-20 20:30:00,20,1230,0,0,0,45
39893.277778,52,35.5,22.5,2009-03-21 06:40:00,2009-03-20 20:40:00,20,1240,0,0,0,41.5
39893.284722,10.5,49.75,23.1,2009-03-21 06:50:00,2009-03-20 20:50:00,20,1250,0,0,0,31
39893.291667,41.5,36.25,22.55,2009-03-21 07:00:00,2009-03-20 21:00:00,20,1260,0,0,0,7
39893.298611,48.5,34,22.5,2009-03-21 07:10:00,2009-03-20 21:10:00,20,1270,0,0,0,3
39893.305556,45.5,35,22.45,2009-03-21 07:20:00,2009-03-20 21:20:00,20,1280,0,0,0,32
39893.3125,77.5,30.25,21.8,2009-03-21 07:30:00,2009-03-20 21:30:00,20,1290,0,0,0,39.5
39893.319444,38,37,22.55,2009-03-21 07:40:00,2009-03-20 21:40:00,20,1300,0,0,0,3.5
39893.326389,34.5,40,22.65,2009-03-21 07:50:00,2009-03-20 21:50:00,20,1310,0,0,0,3
39893.333333,31.5,40.5,22.75,2009-03-21 08:00:00,2009-03-20 22:00:00,20,1320,0,0,0,4.5
39893.340278,36,38,22.7,2009-03-21 08:10:00,2009-03-20 22:10:00,20,1330,0,0,0,2
39893.347222,38,37.75,22.7,2009-03-21 08:20:00,2009-03-20 22:20:00,20,1340,0,0,0,5.5
39893.354167,43.5,36.5,22.75,2009-03-21 08:30:00,2009-03-20 22:30:00,20,1350,0,0,0,5
39893.361111,38.5,37,22.75,2009-03-21 08:40:00,2009-03-20 22:40:00,20,1360,0,0,0,53
39893.368056,91.5,30,22.35,2009-03-21 08:50:00,2009-03-20 22:50:00,20,1370,0,0,0,23.5
39893.375,68,30.75,22.45,2009-03-21 09:00:00,2009-03-20 23:00:00,20,1380,0,0,0,30
39893.381944,38,37.75,22.65,2009-03-21 09:10:00,2009-03-20 23:10:00,20,1390,0,0,0,33
39893.388889,5,57.5,23,2009-03-21 09:20:00,2009-03-20 23:20:00,20,1400,0,0,0,38.5
39893.395833,43.5,36,22.6,2009-03-21 09:30:00,2009-03-20 23:30:00,20,1410,0,0,0,13
39893.402778,56.5,32.5,22.5,2009-03-21 09:40:00,2009-03-20 23:40:00,20,1420,0,0,0,3
39893.409722,53.5,34,22.45,2009-03-21 09:50:00,2009-03-20 23:50:00,20,1430,0,0,0,14
39893.416667,67.5,31.5,22.55,2009-03-21 10:00:00,2009-03-21 00:00:00,21,0,0,0,0,16
39893.423611,83.5,27.75,21.9,2009-03-21 10:10:00,2009-03-21 00:10:00,21,10,0,0,0,8.5
39893.430556,92,31,21.75,2009-03-21 10:20:00,2009-03-21 00:20:00,21,20,0,0,0,22.5
39893.4375,69.5,30,22.4,2009-03-21 10:30:00,2009-03-21 00:30:00,21,30,0,0,0,60.5
39893.444444,9,51.75,22.95,2009-03-21 10:40:00,2009-03-21 00:40:00,21,40,0,0,0,25.5
39893.451389,34.5,38,22.45,2009-03-21 10:50:00,2009-03-21 00:50:00,21,50,0,0,0,12.5
39893.458333,47,35.75,22.5,2009-03-21 11:00:00,2009-03-21 01:00:00,21,60,0,0,0,14.5
39893.465278,61.5,32.75,22.55,2009-03-21 11:10:00,2009-03-21 01:10:00,21,70,0,0,0,33
39893.472222,28.5,40.75,22.85,2009-03-21 11:20:00,2009-03-21 01:20:00,21,80,0,0,0,30
39893.479167,58.5,32.75,22.5,2009-03-21 11:30:00,2009-03-21 01:30:00,21,90,0,0,0,0.5
39893.486111,58,33.75,22.55,2009-03-21 11:40:00,2009-03-21 01:40:00,21,100,0,0,0,13
39893.493056,71,31.25,22.5,2009-03-21 11:50:00,2009-03-21 01:50:00,21,110,0,0,0,66
39893.5,137,29.75,22,2009-03-21 12:00:00,2009-03-21 02:00:00,21,120,0,0,0,105
39893.506944,32,38.5,22.85,2009-03-21 12:10:00,2009-03-21 02:10:00,21,130,0,0,0,17
39893.513889,49,37.25,22.7,2009-03-21 12:20:00,2009-03-21 02:20:00,21,140,0,0,0,11.5
39893.520833,60.5,34,22.5,2009-03-21 12:30:00,2009-03-21 02:30:00,21,150,0,0,0,16
39893.527778,44.5,36,22.55,2009-03-21 12:40:00,2009-03-21 02:40:00,21,160,0,0,0,17
39893.534722,61.5,34.5,22.45,2009-03-21 12:50:00,2009-03-21 02:50:00,21,170,0,0,0,32.5
39893.541667,29,45,23,2009-03-21 13:00:00,2009-03-21 03:00:00,21,180,0,0,0,16.5
39893.548611,12.5,50.5,23,2009-03-21 13:10:00,2009-03-21 03:10:00,21,190,0,0,0,25
39893.555556,37.5,41.5,23,2009-03-21 13:20:00,2009-03-21 03:20:00,21,200,0,0,0,31.5
39893.5625,6,61,23,2009-03-21 13:30:00,2009-03-21 03:30:00,21,210,0,0,0,1
39893.569444,5,64,23,2009-03-21 13:40:00,2009-03-21 03:40:00,21,220,0,0,0,2.5
39893.576389,7.5,58.75,23,2009-03-21 13:50:00,2009-03-21 03:50:00,21,230,0,0,0,33
39893.583333,40.5,43,23,2009-03-21 14:00:00,2009-03-21 04:00:00,21,240,0,0,0,3.5
39893.590278,37,45.75,23,2009-03-21 14:10:00,2009-03-21 04:10:00,21,250,0,0,0,10.5
39893.597222,26.5,46.5,23,2009-03-21 14:20:00,2009-03-21 04:20:00,21,260,0,0,0,8
39893.604167,18.5,51,23,2009-03-21 14:30:00,2009-03-21 04:30:00,21,270,0,0,0,1
39893.611111,19.5,53,23,2009-03-21 14:40:00,2009-03-21 04:40:00,21,280,0,0,0,5
39893.618056,14.5,54.75,23,2009-03-21 14:50:00,2009-03-21 04:50:00,21,290,0,0,0,2
39893.625,16.5,53.25,23,2009-03-21 15:00:00,2009-03-21 05:00:00,21,300,0,0,0,2
39893.631944,18.5,52.5,23,2009-03-21 15:10:00,2009-03-21 05:10:00,21,310,0,0,0,0
39893.638889,18.5,55.5,23,2009-03-21 15:20:00,2009-03-21 05:20:00,21,320,0,0,0,13.5
39893.645833,5,72,22.95,2009-03-21 15:30:00,2009-03-21 05:30:00,21,330,0,0,0,9.5
39893.652778,14.5,62.75,23,2009-03-21 15:40:00,2009-03-21 05:40:00,21,340,0,0,0,13
39893.659722,27.5,70.5,22.95,2009-03-21 15:50:00,2009-03-21 05:50:00,21,350,0,0,0,2.5
39893.666667,25,89.25,23,2009-03-21 16:00:00,2009-03-21 06:00:00,21,360,0,0,0,7
39893.673611,18,113.5,23,2009-03-21 16:10:00,2009-03-21 06:10:00,21,370,0,0,0,1
39893.680556,19,135.25,22.95,2009-03-21 16:20:00,2009-03-21 06:20:00,21,380,0,0,0,12
39893.6875,31,148.25,22.95,2009-03-21 16:30:00,2009-03-21 06:30:00,21,390,0,0,0,26
39893.694444,5,178.75,23,2009-03-21 16:40:00,2009-03-21 06:40:00,21,400,0,0,0,0
39893.701389,5,186.25,23,2009-03-21 16:50:00,2009-03-21 06:50:00,21,410,0,0,0,0
39893.708333,5,188.5,23,2009-03-21 17:00:00,2009-03-21 07:00:00,21,420,0,0,0,4.5
39893.715278,9.5,185.5,22.95,2009-03-21 17:10:00,2009-03-21 07:10:00,21,430,0,0,0,6
39893.722222,15.5,192.25,22.95,2009-03-21 17:20:00,2009-03-21 07:20:00,21,440,0,0,0,6
39893.729167,9.5,196.25,22.95,2009-03-21 17:30:00,2009-03-21 07:30:00,21,450,0,0,0,14.5
39893.736111,24,184.25,22.95,2009-03-21 17:40:00,2009-03-21 07:40:00,21,460,0,0,0,0.5
39893.743056,23.5,191.75,22.9,2009-03-21 17:50:00,2009-03-21 07:50:00,21,470,0,0,0,17
39893.75,6.5,200.25,22.9,2009-03-21 18:00:00,2009-03-21 08:00:00,21,480,0,0,0,6
39893.756944,12.5,203.25,22.9,2009-03-21 18:10:00,2009-03-21 08:10:00,21,490,0,0,0,1.5
39893.763889,11,201,22.95,2009-03-21 18:20:00,2009-03-21 08:20:00,21,500,0,0,0,20
39893.770833,31,192.5,22.8,2009-03-21 18:30:00,2009-03-21 08:30:00,21,510,0,0,0,15
39893.777778,16,207,22.9,2009-03-21 18:40:00,2009-03-21 08:40:00,21,520,0,0,0,4
39893.784722,12,204.25,22.9,2009-03-21 18:50:00,2009-03-21 08:50:00,21,530,0,0,0,16
39893.791667,28,200.75,22.9,2009-03-21 19:00:00,2009-03-21 09:00:00,21,540,0,0,0,0.5
39893.798611,28.5,202.75,22.9,2009-03-21 19:10:00,2009-03-21 09:10:00,21,550,0,0,0,1
39893.805556,27.5,197.25,22.9,2009-03-21 19:20:00,2009-03-21 09:20:00,21,560,0,0,0,21
39893.8125,6.5,210.5,23,2009-03-21 19:30:00,2009-03-21 09:30:00,21,570,0,0,0,4.5
39893.819444,11,214,23,2009-03-21 19:40:00,2009-03-21 09:40:00,21,580,0,0,0,4
39893.826389,7,205.25,23,2009-03-21 19:50:00,2009-03-21 09:50:00,21,590,0,0,0,5
39893.833333,12,202.25,23,2009-03-21 20:00:00,2009-03-21 10:00:00,21,600,0,0,0,0
39893.840278,12,212.5,23,2009-03-21 20:10:00,2009-03-21 10:10:00,21,610,0,0,0,3
39893.847222,15,205.75,23,2009-03-21 20:20:00,2009-03-21 10:20:00,21,620,0,0,0,0
39893.854167,15,202,23,2009-03-21 20:30:00,2009-03-21 10:30:00,21,630,0,0,0,0.5
39893.861111,14.5,204.5,23,2009-03-21 20:40:00,2009-03-21 10:40:00,21,640,0,0,0,1
39893.868056,15.5,207,23,2009-03-21 20:50:00,2009-03-21 10:50:00,21,650,0,0,0,4.5
39893.875,11,212,23,2009-03-21 21:00:00,2009-03-21 11:00:00,21,660,0,0,0,14
39893.881944,25,197.25,22.95,2009-03-21 21:10:00,2009-03-21 11:10:00,21,670,0,0,0,44.5
39893.888889,69.5,180.25,22.5,2009-03-21 21:20:00,2009-03-21 11:20:00,21,680,0,0,0,20
39893.895833,89.5,172.5,22.5,2009-03-21 21:30:00,2009-03-21 11:30:00,21,690,0,0,0,17
39893.902778,106.5,170,22.35,2009-03-21 21:40:00,2009-03-21 11:40:00,21,700,0,0,0,13.5
39893.909722,93,177,22.45,2009-03-21 21:50:00,2009-03-21 11:50:00,21,710,0,0,0,17
39893.916667,76,181.25,22.55,2009-03-21 22:00:00,2009-03-21 12:00:00,21,720,0,0,0,23
39893.923611,53,193.25,22.6,2009-03-21 22:10:00,2009-03-21 12:10:00,21,730,0,0,0,5.5
39893.930556,47.5,195.5,22.6,2009-03-21 22:20:00,2009-03-21 12:20:00,21,740,0,0,0,17
39893.9375,30.5,200,22.9,2009-03-21 22:30:00,2009-03-21 12:30:00,21,750,0,0,0,0
39893.944444,30.5,199.5,22.9,2009-03-21 22:40:00,2009-03-21 12:40:00,21,760,0,0,0,0
39893.951389,30.5,198,22.9,2009-03-21 22:50:00,2009-03-21 12:50:00,21,770,0,0,0,6
39893.958333,24.5,206,22.95,2009-03-21 23:00:00,2009-03-21 13:00:00,21,780,0,0,0,5.5
39893.965278,30,205,23,2009-03-21 23:10:00,2009-03-21 13:10:00,21,790,0,0,0,13
39893.972222,17,208.5,23.1,2009-03-21 23:20:00,2009-03-21 13:20:00,21,800,0,0,0,16
39893.979167,33,198.5,22.9,2009-03-21 23:30:00,2009-03-21 13:30:00,21,810,0,0,0,7.5
39893.986111,25.5,201.5,23.05,2009-03-21 23:40:00,2009-03-21 13:40:00,21,820,0,0,0,1
39893.993056,24.5,207,23.05,2009-03-21 23:50:00,2009-03-21 13:50:00,21,830,0,0,0,0.5
39894,24,207.75,23.1,2009-03-22 00:00:00,2009-03-21 14:00:00,21,840,0,0,0,0
39894.006944,24,201.75,23.1,2009-03-22 00:10:00,2009-03-21 14:10:00,21,850,0,0,0,0.5
39894.013889,23.5,205.5,23.1,2009-03-22 00:20:00,2009-03-21 14:20:00,21,860,0,0,0,0.5
39894.020833,24,202.25,23.1,2009-03-22 00:30:00,2009-03-21 14:30:00,21,870,0,0,0,6.5
39894.027778,17.5,201.25,23.1,2009-03-22 00:40:00,2009-03-21 14:40:00,21,880,0,0,0,0
39894.034722,17.5,201.75,23.1,2009-03-22 00:50:00,2009-03-21 14:50:00,21,890,0,0,0,1
39894.041667,16.5,209.75,23.1,2009-03-22 01:00:00,2009-03-21 15:00:00,21,900,0,0,0,5.5
39894.048611,11,207.25,23.1,2009-03-22 01:10:00,2009-03-21 15:10:00,21,910,0,0,0,1.5
39894.055556,9.5,208.5,23.1,2009-03-22 01:20:00,2009-03-21 15:20:00,21,920,0,0,0,3.5
39894.0625,13,206.75,23.1,2009-03-22 01:30:00,2009-03-21 15:30:00,21,930,0,0,0,0.5
