"","ID","time","depth","dt"
"14776","T172066",2017-08-10 11:48:45,307,1.25
"14777","T172066",2017-08-10 11:50:00,359,1.25
"14778","T172066",2017-08-10 11:51:15,359,1.25
"14779","T172066",2017-08-10 11:52:30,359,1.25
"14780","T172066",2017-08-10 11:53:45,359,1.25
"14781","T172066",2017-08-10 11:55:00,256,1.25
"14782","T172066",2017-08-10 11:56:15,141,1.25
"14783","T172066",2017-08-10 11:57:30,3,1.25
"14784","T172066",2017-08-10 11:58:45,3,1.25
"14785","T172066",2017-08-10 12:00:00,4.5,1.25
"14786","T172066",2017-08-10 12:01:15,4.5,1.25
"14787","T172066",2017-08-10 12:02:30,4.5,1.25
"14788","T172066",2017-08-10 12:03:45,4.5,1.25
"14789","T172066",2017-08-10 12:05:00,4.5,1.25
"14790","T172066",2017-08-10 12:06:15,4.5,1.25
"14791","T172066",2017-08-10 12:07:30,60.5,1.25
"14792","T172066",2017-08-10 12:08:45,191,1.25
"14793","T172066",2017-08-10 12:10:00,347.5,1.25
"14794","T172066",2017-08-10 12:11:15,417,1.25
"14795","T172066",2017-08-10 12:12:30,417,1.25
"14796","T172066",2017-08-10 12:13:45,486.5,1.25
"14797","T172066",2017-08-10 12:15:00,486.5,1.25
"14798","T172066",2017-08-10 12:16:15,486.5,1.25
"14799","T172066",2017-08-10 12:17:30,417,1.25
"14800","T172066",2017-08-10 12:18:45,347.5,1.25
"14801","T172066",2017-08-10 12:20:00,278,1.25
"14802","T172066",2017-08-10 12:21:15,121.5,1.25
"14803","T172066",2017-08-10 12:22:30,4.5,1.25
"14804","T172066",2017-08-10 12:23:45,4.5,1.25
"14805","T172066",2017-08-10 12:25:00,4.5,1.25
"14806","T172066",2017-08-10 12:26:15,4.5,1.25
"14807","T172066",2017-08-10 12:27:30,4.5,1.25
"14808","T172066",2017-08-10 12:28:45,4.5,1.25
"14809","T172066",2017-08-10 12:30:00,4.5,1.25
"14810","T172066",2017-08-10 12:31:15,4.5,1.25
"14811","T172066",2017-08-10 12:32:30,30.5,1.25
"14812","T172066",2017-08-10 12:33:45,121.5,1.25
"14813","T172066",2017-08-10 12:35:00,278,1.25
"14814","T172066",2017-08-10 12:36:15,347.5,1.25
"14815","T172066",2017-08-10 12:37:30,417,1.25
"14816","T172066",2017-08-10 12:38:45,486.5,1.25
"14817","T172066",2017-08-10 12:40:00,486.5,1.25
"14818","T172066",2017-08-10 12:41:15,486.5,1.25
"14819","T172066",2017-08-10 12:42:30,486.5,1.25
"14820","T172066",2017-08-10 12:43:45,417,1.25
"14821","T172066",2017-08-10 12:45:00,417,1.25
"14822","T172066",2017-08-10 12:46:15,347.5,1.25
"14823","T172066",2017-08-10 12:47:30,278,1.25
"14824","T172066",2017-08-10 12:48:45,121.5,1.25
"14825","T172066",2017-08-10 12:50:00,4.5,1.25
"14826","T172066",2017-08-10 12:51:15,4.5,1.25
"14827","T172066",2017-08-10 12:52:30,4.5,1.25
"14828","T172066",2017-08-10 12:53:45,4.5,1.25
"14829","T172066",2017-08-10 12:55:00,4.5,1.25
"14830","T172066",2017-08-10 12:56:15,4.5,1.25
"14831","T172066",2017-08-10 12:57:30,4.5,1.25
"14832","T172066",2017-08-10 12:58:45,21.5,61.25
"14833","T172066",2017-08-10 14:00:00,1.5,1.25
"14834","T172066",2017-08-10 14:01:15,8,1.25
"14835","T172066",2017-08-10 14:02:30,4,1.25
"14836","T172066",2017-08-10 14:03:45,0.5,1.25
"14837","T172066",2017-08-10 14:05:00,2.5,1.25
"14838","T172066",2017-08-10 14:06:15,1.5,1.25
"14839","T172066",2017-08-10 14:07:30,8,1.25
"14840","T172066",2017-08-10 14:08:45,0.5,1.25
"14841","T172066",2017-08-10 14:10:00,1.5,1.25
"14842","T172066",2017-08-10 14:11:15,1.5,1.25
"14843","T172066",2017-08-10 14:12:30,8,1.25
"14844","T172066",2017-08-10 14:13:45,0.5,1.25
"14845","T172066",2017-08-10 14:15:00,0.5,1.25
"14846","T172066",2017-08-10 14:16:15,0.5,1.25
"14847","T172066",2017-08-10 14:17:30,1.5,1.25
"14848","T172066",2017-08-10 14:18:45,0.5,1.25
"14849","T172066",2017-08-10 14:20:00,1.5,1.25
"14850","T172066",2017-08-10 14:21:15,25,1.25
"14851","T172066",2017-08-10 14:22:30,45,1.25
"14852","T172066",2017-08-10 14:23:45,20.5,1.25
"14853","T172066",2017-08-10 14:25:00,1.5,1.25
"14854","T172066",2017-08-10 14:26:15,1.5,1.25
"14855","T172066",2017-08-10 14:27:30,2.5,1.25
"14856","T172066",2017-08-10 14:28:45,29,1.25
"14857","T172066",2017-08-10 14:30:00,54,1.25
"14858","T172066",2017-08-10 14:31:15,63,1.25
"14859","T172066",2017-08-10 14:32:30,12.5,1.25
"14860","T172066",2017-08-10 14:33:45,1.5,1.25
"14861","T172066",2017-08-10 14:35:00,1.5,1.25
"14862","T172066",2017-08-10 14:36:15,8,1.25
"14863","T172066",2017-08-10 14:37:30,10,1.25
"14864","T172066",2017-08-10 14:38:45,0.5,1.25
"14865","T172066",2017-08-10 14:40:00,20.5,1.25
"14866","T172066",2017-08-10 14:41:15,25,1.25
"14867","T172066",2017-08-10 14:42:30,20.5,1.25
"14868","T172066",2017-08-10 14:43:45,5.5,1.25
"14869","T172066",2017-08-10 14:45:00,1.5,1.25
"14870","T172066",2017-08-10 14:46:15,1.5,1.25
"14871","T172066",2017-08-10 14:47:30,4,1.25
"14872","T172066",2017-08-10 14:48:45,20.5,1.25
"14873","T172066",2017-08-10 14:50:00,36,1.25
"14874","T172066",2017-08-10 14:51:15,36,1.25
"14875","T172066",2017-08-10 14:52:30,12.5,1.25
"14876","T172066",2017-08-10 14:53:45,1.5,1.25
"14877","T172066",2017-08-10 14:55:00,2.5,1.25
"14878","T172066",2017-08-10 14:56:15,2.5,1.25
"14879","T172066",2017-08-10 14:57:30,0.5,1.25
"14880","T172066",2017-08-10 14:58:45,29,1.25
"14881","T172066",2017-08-10 15:00:00,50.5,1.25
"14882","T172066",2017-08-10 15:01:15,63,1.25
"14883","T172066",2017-08-10 15:02:30,41,1.25
"14884","T172066",2017-08-10 15:03:45,1,1.25
"14885","T172066",2017-08-10 15:05:00,1,1.25
"14886","T172066",2017-08-10 15:06:15,1,1.25
"14887","T172066",2017-08-10 15:07:30,2.5,1.25
"14888","T172066",2017-08-10 15:08:45,34.5,1.25
"14889","T172066",2017-08-10 15:10:00,63,1.25
"14890","T172066",2017-08-10 15:11:15,88,1.25
"14891","T172066",2017-08-10 15:12:30,75.5,1.25
"14892","T172066",2017-08-10 15:13:45,8,1.25
"14893","T172066",2017-08-10 15:15:00,1,1.25
"14894","T172066",2017-08-10 15:16:15,1,1.25
"14895","T172066",2017-08-10 15:17:30,1,1.25
"14896","T172066",2017-08-10 15:18:45,4,1.25
"14897","T172066",2017-08-10 15:20:00,5.5,1.25
"14898","T172066",2017-08-10 15:21:15,1,1.25
"14899","T172066",2017-08-10 15:22:30,2.5,1.25
"14900","T172066",2017-08-10 15:23:45,4,1.25
"14901","T172066",2017-08-10 15:25:00,1,1.25
"14902","T172066",2017-08-10 15:26:15,1,1.25
"14903","T172066",2017-08-10 15:27:30,1,1.25
"14904","T172066",2017-08-10 15:28:45,4,1.25
"14905","T172066",2017-08-10 15:30:00,5.5,1.25
"14906","T172066",2017-08-10 15:31:15,1,1.25
"14907","T172066",2017-08-10 15:32:30,1,1.25
"14908","T172066",2017-08-10 15:33:45,1,1.25
"14909","T172066",2017-08-10 15:35:00,1,1.25
"14910","T172066",2017-08-10 15:36:15,1,1.25
"14911","T172066",2017-08-10 15:37:30,34.5,1.25
"14912","T172066",2017-08-10 15:38:45,75.5,1.25
"14913","T172066",2017-08-10 15:40:00,63,1.25
"14914","T172066",2017-08-10 15:41:15,2.5,1.25
"14915","T172066",2017-08-10 15:42:30,1,1.25
"14916","T172066",2017-08-10 15:43:45,1,1.25
"14917","T172066",2017-08-10 15:45:00,1,1.25
"14918","T172066",2017-08-10 15:46:15,1,1.25
"14919","T172066",2017-08-10 15:47:30,5.5,1.25
"14920","T172066",2017-08-10 15:48:45,1,1.25
"14921","T172066",2017-08-10 15:50:00,2.5,1.25
"14922","T172066",2017-08-10 15:51:15,8,1.25
"14923","T172066",2017-08-10 15:52:30,5.5,1.25
"14924","T172066",2017-08-10 15:53:45,1,1.25
"14925","T172066",2017-08-10 15:55:00,1,1.25
"14926","T172066",2017-08-10 15:56:15,1,1.25
"14927","T172066",2017-08-10 15:57:30,34.5,1.25
"14928","T172066",2017-08-10 15:58:45,14,1.25
"14929","T172066",2017-08-10 16:00:00,2,1.25
"14930","T172066",2017-08-10 16:01:15,0.5,1.25
"14931","T172066",2017-08-10 16:02:30,2,1.25
"14932","T172066",2017-08-10 16:03:45,3.5,1.25
"14933","T172066",2017-08-10 16:05:00,5,1.25
"14934","T172066",2017-08-10 16:06:15,0.5,1.25
"14935","T172066",2017-08-10 16:07:30,2,1.25
"14936","T172066",2017-08-10 16:08:45,0.5,1.25
"14937","T172066",2017-08-10 16:10:00,3.5,1.25
"14938","T172066",2017-08-10 16:11:15,7,1.25
"14939","T172066",2017-08-10 16:12:30,5,1.25
"14940","T172066",2017-08-10 16:13:45,0.5,1.25
"14941","T172066",2017-08-10 16:15:00,2,1.25
"14942","T172066",2017-08-10 16:16:15,2,1.25
"14943","T172066",2017-08-10 16:17:30,3.5,1.25
"14944","T172066",2017-08-10 16:18:45,0.5,1.25
"14945","T172066",2017-08-10 16:20:00,0.5,1.25
"14946","T172066",2017-08-10 16:21:15,0.5,1.25
"14947","T172066",2017-08-10 16:22:30,0.5,1.25
"14948","T172066",2017-08-10 16:23:45,2,1.25
"14949","T172066",2017-08-10 16:25:00,3.5,1.25
"14950","T172066",2017-08-10 16:26:15,0.5,1.25
"14951","T172066",2017-08-10 16:27:30,2,1.25
"14952","T172066",2017-08-10 16:28:45,31,1.25
"14953","T172066",2017-08-10 16:30:00,67,1.25
"14954","T172066",2017-08-10 16:31:15,56,1.25
"14955","T172066",2017-08-10 16:32:30,19.5,1.25
"14956","T172066",2017-08-10 16:33:45,0.5,1.25
"14957","T172066",2017-08-10 16:35:00,2,1.25
"14958","T172066",2017-08-10 16:36:15,0.5,1.25
"14959","T172066",2017-08-10 16:37:30,2,1.25
"14960","T172066",2017-08-10 16:38:45,2,1.25
"14961","T172066",2017-08-10 16:40:00,19.5,1.25
"14962","T172066",2017-08-10 16:41:15,44.5,1.25
"14963","T172066",2017-08-10 16:42:30,25,1.25
"14964","T172066",2017-08-10 16:43:45,12.5,1.25
"14965","T172066",2017-08-10 16:45:00,2,1.25
"14966","T172066",2017-08-10 16:46:15,2,1.25
"14967","T172066",2017-08-10 16:47:30,2,1.25
"14968","T172066",2017-08-10 16:48:45,5,1.25
"14969","T172066",2017-08-10 16:50:00,2,1.25
"14970","T172066",2017-08-10 16:51:15,2,1.25
"14971","T172066",2017-08-10 16:52:30,0.5,1.25
"14972","T172066",2017-08-10 16:53:45,3.5,1.25
"14973","T172066",2017-08-10 16:55:00,2,1.25
"14974","T172066",2017-08-10 16:56:15,2,1.25
"14975","T172066",2017-08-10 16:57:30,5,1.25
"14976","T172066",2017-08-10 16:58:45,5,1.25
"14977","T172066",2017-08-10 17:00:00,1.5,1.25
"14978","T172066",2017-08-10 17:01:15,1.5,1.25
"14979","T172066",2017-08-10 17:02:30,1.5,1.25
"14980","T172066",2017-08-10 17:03:45,1.5,1.25
"14981","T172066",2017-08-10 17:05:00,1.5,1.25
"14982","T172066",2017-08-10 17:06:15,1.5,1.25
"14983","T172066",2017-08-10 17:07:30,1.5,1.25
"14984","T172066",2017-08-10 17:08:45,4,1.25
"14985","T172066",2017-08-10 17:10:00,1.5,1.25
"14986","T172066",2017-08-10 17:11:15,1.5,1.25
"14987","T172066",2017-08-10 17:12:30,1.5,1.25
"14988","T172066",2017-08-10 17:13:45,1.5,1.25
"14989","T172066",2017-08-10 17:15:00,1.5,1.25
"14990","T172066",2017-08-10 17:16:15,1.5,1.25
"14991","T172066",2017-08-10 17:17:30,1.5,1.25
"14992","T172066",2017-08-10 17:18:45,1.5,1.25
"14993","T172066",2017-08-10 17:20:00,1.5,1.25
"14994","T172066",2017-08-10 17:21:15,7,1.25
"14995","T172066",2017-08-10 17:22:30,52.5,1.25
"14996","T172066",2017-08-10 17:23:45,64.5,1.25
"14997","T172066",2017-08-10 17:25:00,26.5,1.25
"14998","T172066",2017-08-10 17:26:15,1.5,1.25
"14999","T172066",2017-08-10 17:27:30,1.5,1.25
"15000","T172066",2017-08-10 17:28:45,4,1.25
"15001","T172066",2017-08-10 17:30:00,1.5,1.25
"15002","T172066",2017-08-10 17:31:15,1.5,1.25
"15003","T172066",2017-08-10 17:32:30,1.5,1.25
"15004","T172066",2017-08-10 17:33:45,1.5,1.25
"15005","T172066",2017-08-10 17:35:00,4,1.25
"15006","T172066",2017-08-10 17:36:15,4,1.25
"15007","T172066",2017-08-10 17:37:30,1.5,1.25
"15008","T172066",2017-08-10 17:38:45,1.5,1.25
"15009","T172066",2017-08-10 17:40:00,4,1.25
"15010","T172066",2017-08-10 17:41:15,1.5,1.25
"15011","T172066",2017-08-10 17:42:30,1.5,1.25
"15012","T172066",2017-08-10 17:43:45,4,1.25
"15013","T172066",2017-08-10 17:45:00,26.5,1.25
"15014","T172066",2017-08-10 17:46:15,52.5,1.25
"15015","T172066",2017-08-10 17:47:30,20.5,1.25
"15016","T172066",2017-08-10 17:48:45,1.5,1.25
"15017","T172066",2017-08-10 17:50:00,1.5,1.25
"15018","T172066",2017-08-10 17:51:15,4,1.25
"15019","T172066",2017-08-10 17:52:30,1.5,1.25
"15020","T172066",2017-08-10 17:53:45,1.5,1.25
"15021","T172066",2017-08-10 17:55:00,41,1.25
"15022","T172066",2017-08-10 17:56:15,93.5,1.25
"15023","T172066",2017-08-10 17:57:30,140.5,1.25
"15024","T172066",2017-08-10 17:58:45,164.5,1.25
"15025","T172066",2017-08-10 18:00:00,240,1.25
"15026","T172066",2017-08-10 18:01:15,336.5,1.25
"15027","T172066",2017-08-10 18:02:30,336.5,1.25
"15028","T172066",2017-08-10 18:03:45,336.5,1.25
"15029","T172066",2017-08-10 18:05:00,336.5,1.25
"15030","T172066",2017-08-10 18:06:15,336.5,1.25
"15031","T172066",2017-08-10 18:07:30,336.5,1.25
"15032","T172066",2017-08-10 18:08:45,240,1.25
"15033","T172066",2017-08-10 18:10:00,132,1.25
"15034","T172066",2017-08-10 18:11:15,21,1.25
"15035","T172066",2017-08-10 18:12:30,3,1.25
"15036","T172066",2017-08-10 18:13:45,3,1.25
"15037","T172066",2017-08-10 18:15:00,3,1.25
"15038","T172066",2017-08-10 18:16:15,3,1.25
"15039","T172066",2017-08-10 18:17:30,3,1.25
"15040","T172066",2017-08-10 18:18:45,3,1.25
"15041","T172066",2017-08-10 18:20:00,3,1.25
"15042","T172066",2017-08-10 18:21:15,3,1.25
"15043","T172066",2017-08-10 18:22:30,3,1.25
"15044","T172066",2017-08-10 18:23:45,3,1.25
"15045","T172066",2017-08-10 18:25:00,3,1.25
"15046","T172066",2017-08-10 18:26:15,3,1.25
"15047","T172066",2017-08-10 18:27:30,3,1.25
"15048","T172066",2017-08-10 18:28:45,3,1.25
"15049","T172066",2017-08-10 18:30:00,9,1.25
"15050","T172066",2017-08-10 18:31:15,3,1.25
"15051","T172066",2017-08-10 18:32:30,3,1.25
"15052","T172066",2017-08-10 18:33:45,3,1.25
"15053","T172066",2017-08-10 18:35:00,3,1.25
"15054","T172066",2017-08-10 18:36:15,30,1.25
"15055","T172066",2017-08-10 18:37:30,84,1.25
"15056","T172066",2017-08-10 18:38:45,156,1.25
"15057","T172066",2017-08-10 18:40:00,240,1.25
"15058","T172066",2017-08-10 18:41:15,240,1.25
"15059","T172066",2017-08-10 18:42:30,192,1.25
"15060","T172066",2017-08-10 18:43:45,156,1.25
"15061","T172066",2017-08-10 18:45:00,66,1.25
"15062","T172066",2017-08-10 18:46:15,3,1.25
"15063","T172066",2017-08-10 18:47:30,3,1.25
"15064","T172066",2017-08-10 18:48:45,3,1.25
"15065","T172066",2017-08-10 18:50:00,3,1.25
"15066","T172066",2017-08-10 18:51:15,9,1.25
"15067","T172066",2017-08-10 18:52:30,108,1.25
"15068","T172066",2017-08-10 18:53:45,240,1.25
"15069","T172066",2017-08-10 18:55:00,288,1.25
"15070","T172066",2017-08-10 18:56:15,240,1.25
"15071","T172066",2017-08-10 18:57:30,288,1.25
"15072","T172066",2017-08-10 18:58:45,240,1.25
"15073","T172066",2017-08-10 19:00:00,222,1.25
"15074","T172066",2017-08-10 19:01:15,125,1.25
"15075","T172066",2017-08-10 19:02:30,24.5,1.25
"15076","T172066",2017-08-10 19:03:45,3.5,1.25
"15077","T172066",2017-08-10 19:05:00,3.5,1.25
"15078","T172066",2017-08-10 19:06:15,3.5,1.25
"15079","T172066",2017-08-10 19:07:30,3.5,1.25
"15080","T172066",2017-08-10 19:08:45,3.5,1.25
"15081","T172066",2017-08-10 19:10:00,34.5,1.25
"15082","T172066",2017-08-10 19:11:15,76.5,1.25
"15083","T172066",2017-08-10 19:12:30,152.5,1.25
"15084","T172066",2017-08-10 19:13:45,222,1.25
"15085","T172066",2017-08-10 19:15:00,277.5,1.25
"15086","T172066",2017-08-10 19:16:15,277.5,1.25
"15087","T172066",2017-08-10 19:17:30,277.5,1.25
"15088","T172066",2017-08-10 19:18:45,277.5,1.25
"15089","T172066",2017-08-10 19:20:00,277.5,1.25
"15090","T172066",2017-08-10 19:21:15,180,1.25
"15091","T172066",2017-08-10 19:22:30,62.5,1.25
"15092","T172066",2017-08-10 19:23:45,3.5,1.25
"15093","T172066",2017-08-10 19:25:00,3.5,1.25
"15094","T172066",2017-08-10 19:26:15,3.5,1.25
"15095","T172066",2017-08-10 19:27:30,3.5,1.25
"15096","T172066",2017-08-10 19:28:45,3.5,1.25
"15097","T172066",2017-08-10 19:30:00,3.5,1.25
"15098","T172066",2017-08-10 19:31:15,3.5,1.25
"15099","T172066",2017-08-10 19:32:30,3.5,1.25
"15100","T172066",2017-08-10 19:33:45,3.5,1.25
"15101","T172066",2017-08-10 19:35:00,3.5,1.25
"15102","T172066",2017-08-10 19:36:15,3.5,1.25
"15103","T172066",2017-08-10 19:37:30,3.5,1.25
"15104","T172066",2017-08-10 19:38:45,3.5,1.25
"15105","T172066",2017-08-10 19:40:00,3.5,1.25
"15106","T172066",2017-08-10 19:41:15,3.5,1.25
"15107","T172066",2017-08-10 19:42:30,3.5,1.25
"15108","T172066",2017-08-10 19:43:45,48.5,1.25
"15109","T172066",2017-08-10 19:45:00,152.5,1.25
"15110","T172066",2017-08-10 19:46:15,277.5,1.25
"15111","T172066",2017-08-10 19:47:30,388,1.25
"15112","T172066",2017-08-10 19:48:45,388,1.25
"15113","T172066",2017-08-10 19:50:00,388,1.25
"15114","T172066",2017-08-10 19:51:15,388,1.25
"15115","T172066",2017-08-10 19:52:30,388,1.25
"15116","T172066",2017-08-10 19:53:45,388,1.25
"15117","T172066",2017-08-10 19:55:00,388,1.25
"15118","T172066",2017-08-10 19:56:15,332.5,1.25
"15119","T172066",2017-08-10 19:57:30,222,1.25
"15120","T172066",2017-08-10 19:58:45,125,1.25
"15121","T172066",2017-08-10 20:00:00,3.5,1.25
"15122","T172066",2017-08-10 20:01:15,3.5,1.25
"15123","T172066",2017-08-10 20:02:30,3.5,1.25
"15124","T172066",2017-08-10 20:03:45,3.5,1.25
"15125","T172066",2017-08-10 20:05:00,3.5,1.25
"15126","T172066",2017-08-10 20:06:15,3.5,1.25
"15127","T172066",2017-08-10 20:07:30,3.5,1.25
"15128","T172066",2017-08-10 20:08:45,66,1.25
"15129","T172066",2017-08-10 20:10:00,190.5,1.25
"15130","T172066",2017-08-10 20:11:15,293.5,1.25
"15131","T172066",2017-08-10 20:12:30,410.5,1.25
"15132","T172066",2017-08-10 20:13:45,410.5,1.25
"15133","T172066",2017-08-10 20:15:00,410.5,1.25
"15134","T172066",2017-08-10 20:16:15,410.5,1.25
"15135","T172066",2017-08-10 20:17:30,410.5,1.25
"15136","T172066",2017-08-10 20:18:45,410.5,1.25
"15137","T172066",2017-08-10 20:20:00,352,1.25
"15138","T172066",2017-08-10 20:21:15,234.5,1.25
"15139","T172066",2017-08-10 20:22:30,102.5,1.25
"15140","T172066",2017-08-10 20:23:45,3.5,1.25
"15141","T172066",2017-08-10 20:25:00,3.5,1.25
"15142","T172066",2017-08-10 20:26:15,3.5,1.25
"15143","T172066",2017-08-10 20:27:30,3.5,1.25
"15144","T172066",2017-08-10 20:28:45,3.5,1.25
"15145","T172066",2017-08-10 20:30:00,3.5,1.25
"15146","T172066",2017-08-10 20:31:15,3.5,1.25
"15147","T172066",2017-08-10 20:32:30,3.5,1.25
"15148","T172066",2017-08-10 20:33:45,3.5,1.25
"15149","T172066",2017-08-10 20:35:00,3.5,1.25
"15150","T172066",2017-08-10 20:36:15,3.5,1.25
"15151","T172066",2017-08-10 20:37:30,3.5,1.25
"15152","T172066",2017-08-10 20:38:45,3.5,1.25
"15153","T172066",2017-08-10 20:40:00,3.5,1.25
"15154","T172066",2017-08-10 20:41:15,66,1.25
"15155","T172066",2017-08-10 20:42:30,161.5,1.25
"15156","T172066",2017-08-10 20:43:45,293.5,1.25
"15157","T172066",2017-08-10 20:45:00,352,1.25
"15158","T172066",2017-08-10 20:46:15,410.5,1.25
"15159","T172066",2017-08-10 20:47:30,410.5,1.25
"15160","T172066",2017-08-10 20:48:45,410.5,1.25
"15161","T172066",2017-08-10 20:50:00,352,1.25
"15162","T172066",2017-08-10 20:51:15,352,1.25
"15163","T172066",2017-08-10 20:52:30,352,1.25
"15164","T172066",2017-08-10 20:53:45,234.5,1.25
"15165","T172066",2017-08-10 20:55:00,102.5,1.25
"15166","T172066",2017-08-10 20:56:15,3.5,1.25
"15167","T172066",2017-08-10 20:57:30,3.5,1.25
"15168","T172066",2017-08-10 20:58:45,3.5,1.25
"15169","T172066",2017-08-10 21:00:00,0.5,1.25
"15170","T172066",2017-08-10 21:01:15,1,1.25
"15171","T172066",2017-08-10 21:02:30,0.5,1.25
"15172","T172066",2017-08-10 21:03:45,1,1.25
"15173","T172066",2017-08-10 21:05:00,1.5,1.25
"15174","T172066",2017-08-10 21:06:15,1,1.25
"15175","T172066",2017-08-10 21:07:30,0.5,1.25
"15176","T172066",2017-08-10 21:08:45,0.5,1.25
"15177","T172066",2017-08-10 21:10:00,1.5,1.25
"15178","T172066",2017-08-10 21:11:15,0.5,1.25
"15179","T172066",2017-08-10 21:12:30,0.5,1.25
"15180","T172066",2017-08-10 21:13:45,0.5,1.25
"15181","T172066",2017-08-10 21:15:00,1,1.25
"15182","T172066",2017-08-10 21:16:15,1.5,1.25
"15183","T172066",2017-08-10 21:17:30,4,1.25
"15184","T172066",2017-08-10 21:18:45,1.5,1.25
"15185","T172066",2017-08-10 21:20:00,0.5,1.25
"15186","T172066",2017-08-10 21:21:15,0.5,1.25
"15187","T172066",2017-08-10 21:22:30,0.5,1.25
"15188","T172066",2017-08-10 21:23:45,3.5,1.25
"15189","T172066",2017-08-10 21:25:00,5,1.25
"15190","T172066",2017-08-10 21:26:15,1,1.25
"15191","T172066",2017-08-10 21:27:30,0.5,1.25
"15192","T172066",2017-08-10 21:28:45,3,1.25
"15193","T172066",2017-08-10 21:30:00,2,1.25
"15194","T172066",2017-08-10 21:31:15,2,1.25
"15195","T172066",2017-08-10 21:32:30,5,1.25
"15196","T172066",2017-08-10 21:33:45,1.5,1.25
"15197","T172066",2017-08-10 21:35:00,1,1.25
"15198","T172066",2017-08-10 21:36:15,3.5,1.25
"15199","T172066",2017-08-10 21:37:30,1.5,1.25
"15200","T172066",2017-08-10 21:38:45,1.5,1.25
"15201","T172066",2017-08-10 21:40:00,1.5,1.25
"15202","T172066",2017-08-10 21:41:15,3,1.25
"15203","T172066",2017-08-10 21:42:30,7,1.25
"15204","T172066",2017-08-10 21:43:45,7,1.25
"15205","T172066",2017-08-10 21:45:00,2,1.25
"15206","T172066",2017-08-10 21:46:15,1.5,1.25
"15207","T172066",2017-08-10 21:47:30,1.5,1.25
"15208","T172066",2017-08-10 21:48:45,4.5,1.25
"15209","T172066",2017-08-10 21:50:00,2,1.25
"15210","T172066",2017-08-10 21:51:15,1.5,1.25
"15211","T172066",2017-08-10 21:52:30,1,1.25
"15212","T172066",2017-08-10 21:53:45,6.5,1.25
"15213","T172066",2017-08-10 21:55:00,6.5,1.25
"15214","T172066",2017-08-10 21:56:15,1,1.25
"15215","T172066",2017-08-10 21:57:30,1.5,1.25
"15216","T172066",2017-08-10 21:58:45,2.5,1.25
"15217","T172066",2017-08-10 22:00:00,5,1.25
"15218","T172066",2017-08-10 22:01:15,5,1.25
"15219","T172066",2017-08-10 22:02:30,5,1.25
"15220","T172066",2017-08-10 22:03:45,5,1.25
"15221","T172066",2017-08-10 22:05:00,5,1.25
"15222","T172066",2017-08-10 22:06:15,5,1.25
"15223","T172066",2017-08-10 22:07:30,5,1.25
"15224","T172066",2017-08-10 22:08:45,5,1.25
"15225","T172066",2017-08-10 22:10:00,5,1.25
"15226","T172066",2017-08-10 22:11:15,5,1.25
"15227","T172066",2017-08-10 22:12:30,5,1.25
"15228","T172066",2017-08-10 22:13:45,5,1.25
"15229","T172066",2017-08-10 22:15:00,5,1.25
"15230","T172066",2017-08-10 22:16:15,5,1.25
"15231","T172066",2017-08-10 22:17:30,5,1.25
"15232","T172066",2017-08-10 22:18:45,5,1.25
"15233","T172066",2017-08-10 22:20:00,5,1.25
"15234","T172066",2017-08-10 22:21:15,5,1.25
"15235","T172066",2017-08-10 22:22:30,5,1.25
"15236","T172066",2017-08-10 22:23:45,5,1.25
"15237","T172066",2017-08-10 22:25:00,5,1.25
"15238","T172066",2017-08-10 22:26:15,5,1.25
"15239","T172066",2017-08-10 22:27:30,5,1.25
"15240","T172066",2017-08-10 22:28:45,5,1.25
"15241","T172066",2017-08-10 22:30:00,5,1.25
"15242","T172066",2017-08-10 22:31:15,5,1.25
"15243","T172066",2017-08-10 22:32:30,5,1.25
"15244","T172066",2017-08-10 22:33:45,5,1.25
"15245","T172066",2017-08-10 22:35:00,5,1.25
"15246","T172066",2017-08-10 22:36:15,5,1.25
"15247","T172066",2017-08-10 22:37:30,5,1.25
"15248","T172066",2017-08-10 22:38:45,5,1.25
"15249","T172066",2017-08-10 22:40:00,14,1.25
"15250","T172066",2017-08-10 22:41:15,85.5,1.25
"15251","T172066",2017-08-10 22:42:30,85.5,1.25
"15252","T172066",2017-08-10 22:43:45,33,1.25
"15253","T172066",2017-08-10 22:45:00,5,1.25
"15254","T172066",2017-08-10 22:46:15,5,1.25
"15255","T172066",2017-08-10 22:47:30,5,1.25
"15256","T172066",2017-08-10 22:48:45,5,1.25
"15257","T172066",2017-08-10 22:50:00,5,1.25
"15258","T172066",2017-08-10 22:51:15,5,1.25
"15259","T172066",2017-08-10 22:52:30,23.5,1.25
"15260","T172066",2017-08-10 22:53:45,171,1.25
"15261","T172066",2017-08-10 22:55:00,303.5,1.25
"15262","T172066",2017-08-10 22:56:15,379.5,1.25
"15263","T172066",2017-08-10 22:57:30,455,1.25
"15264","T172066",2017-08-10 22:58:45,531,181.25
"15265","T172066",2017-08-11 02:00:00,3.5,1.25
"15266","T172066",2017-08-11 02:01:15,3.5,1.25
"15267","T172066",2017-08-11 02:02:30,3.5,1.25
"15268","T172066",2017-08-11 02:03:45,3.5,1.25
"15269","T172066",2017-08-11 02:05:00,3.5,1.25
"15270","T172066",2017-08-11 02:06:15,3.5,1.25
"15271","T172066",2017-08-11 02:07:30,3.5,1.25
"15272","T172066",2017-08-11 02:08:45,3.5,1.25
"15273","T172066",2017-08-11 02:10:00,3.5,1.25
